ChosenID,Basin,WellName,County,LeaseName,LeaseNumber,Field,RES_CAT,Landing_Zone,PerfLateralLength,FirstProdDate,HoleDirection,SurfaceLatitude,SurfaceLongitude,cluster
4238940232,DB,REDFISH UNIT 12B 63H,REEVES,REDFISH UNIT 12B,08-060263-O,SANDBAR,03PUD,2ND BS,11040.0,2023-05-01,H,31.228603273,-103.159932758,2567
4238940244,DB,BRICKYARD UNIT 12E34 34H,REEVES,BRICKYARD UNIT 12E34,08-059011-O,SANDBAR,01PDP,3RD BS,10249.0,2023-02-01,H,31.274508608,-103.269959322,2568
4238940234,DB,JERSEY LILLY 17-7 UNIT B 223H,REEVES,JERSEY LILLY 17-7 UNIT B,08-059950-O,PHANTOM,01PDP,WCA,11426.0,2023-03-01,H,31.387688153,-103.53176275,2569
4238940238,DB,JERSEY LILLY 17-7 A3 222H,REEVES,JERSEY LILLY 17-7 A3,08-059992-O,PHANTOM,01PDP,WCA,9913.0,2023-03-01,H,31.390475038,-103.538172005,2570
4238940245,DB,MARMALARD 157-132 UNIT W3A 3AH,REEVES,MARMALARD 157-132 UNIT W3A,08-059656-O,HOEFS T-K,01PDP,WCA,9332.0,2023-04-01,H,31.088587292,-103.616621786,2508
4238940242,DB,BRICKYARD UNIT 12E32 32H,REEVES,BRICKYARD UNIT 12E32,08-059009-O,SANDBAR,01PDP,3RD BS,10181.0,2023-02-01,H,31.279772374,-103.269675978,2571
4238940243,DB,BRICKYARD UNIT 12E33 33H,REEVES,BRICKYARD UNIT 12E33,08-059010-O,SANDBAR,01PDP,3RD BS,10176.0,2023-02-01,H,31.279689076,-103.269673178,2572
4238940233,DB,REDFISH UNIT 12B 64H,REEVES,REDFISH UNIT 12B,08-060263-O,SANDBAR,03PUD,2ND BS,10923.0,2023-05-01,H,31.228866525,-103.154093246,2573
4238940235,DB,JERSEY LILLY 17-7 UNIT B 333H,REEVES,JERSEY LILLY 17-7 UNIT B,08-059950-O,PHANTOM,01PDP,WCB,11458.0,2023-03-01,H,31.387671154,-103.531659746,2574
4238940236,DB,JERSEY LILLY 17-7 A1 131H,REEVES,JERSEY LILLY 17-7 A1,08-296129-G,PHANTOM,01PDP,3RD BS,8986.0,2023-03-01,H,31.390493037,-103.538275009,2575
4238940237,DB,JERSEY LILLY 17-7 A2 132H,REEVES,JERSEY LILLY 17-7 A2,08-059991-O,PHANTOM,01PDP,3RD BS,10862.0,2023-03-01,H,31.38772415,-103.531969758,2576
4238940239,DB,JERSEY LILLY 17-7 A4 331H,REEVES,JERSEY LILLY 17-7 A4,08-059993-O,PHANTOM,01PDP,WCB,8885.0,2023-03-01,H,31.390510036,-103.538379013,2577
4238940240,DB,JERSEY LILLY 17-7 A5 322H,REEVES,JERSEY LILLY 17-7 A5,08-059994-O,PHANTOM,01PDP,WCB,10822.0,2023-03-01,H,31.387706151,-103.531866754,2578
4238940251,DB,CASPIAN 19-3 D 4TO,REEVES,CASPIAN 19-3 D,08-058491-O,HOEFS T-K,01PDP,3RD BS,13439.0,2023-03-01,H,31.338843982,-103.164983004,2579
4238940262,DB,WAKE 14-13 UNIT 322H,REEVES,WAKE 14-13 UNIT,08-P18829-O,PHANTOM,01PDP,WCC,7006.0,2023-10-01,H,31.281974836,-103.613240177,2580
4238940263,DB,FLOUNDER 136-135 UNIT W 2H,REEVES,FLOUNDER 136-135 UNIT W,,HOEFS T-K,03PA,WCA,7094.0,2200-01-01,H,31.119960778,-103.625525408,2581
4238940261,DB,WAKE 14-13 UNIT 222H,REEVES,WAKE 14-13 UNIT,08-P18681-O,PHANTOM,01PDP,WCA,6909.0,2023-10-01,H,31.28179324,-103.613241276,2582
4238940264,DB,FLOUNDER 136-135 UNIT W 2AH,REEVES,FLOUNDER 136-135 UNIT W,08-054629-O,HOEFS T-K,01PDP,WCA,7474.0,2023-04-01,H,31.119804089,-103.624991893,2583
4238940252,DB,WAKE 14-13 UNIT 221H,REEVES,WAKE 14-13 UNIT,08-P18729-O,PHANTOM,01PDP,WCB,6955.0,2023-10-01,H,31.281883838,-103.613240177,2584
4238940265,DB,FLOUNDER 136-135 UNIT W 21H,REEVES,FLOUNDER 136-135 UNIT W,08-054629-O,HOEFS T-K,01PDP,WCB,7475.0,2023-06-01,H,31.11979009,-103.624912891,2583
4238940272,DB,REV GF STATE T7-50-38 F 0123WA,REEVES,REV GF STATE T7-50-38 F,08-059782-O,WOLFBONE,01PDP,WCA,13141.0,2024-01-01,H,31.188666089,-103.30328974,2585
4238940274,DB,REV GF STATE T7-50-38 0111WA,REEVES,REV GF STATE T7-50-38,,WOLFBONE,01PDP,WCA,16825.0,2024-01-01,H,31.197235752,-103.302864681,2586
4238940268,DB,JESSE JAMES 5-4 WEST UNIT 131H,REEVES,JESSE JAMES 5-4 WEST UNIT,,PHANTOM,01PDP,3RD BS,10986.0,2023-04-01,H,31.377001199,-103.362863444,2587
4238940273,DB,THE RUG 58 22H,REEVES,THE RUG 58,08-059156-O,HOEFS T-K,01PDP,WCA,4852.0,2023-03-01,H,31.000135126,-103.459865276,2588
4238940276,DB,REV GF STATE T7-50-38 0113WA,REEVES,REV GF STATE T7-50-38,08-P19353-O,WOLFBONE,01PDP,WCA,14077.0,2024-01-01,H,31.197236753,-103.302704677,2586
4238940269,DB,REV GF STATE T7-50-38 0121WA,REEVES,REV GF STATE T7-50-38,08-059644-O,WOLFBONE,01PDP,WCA,15508.0,2024-01-01,H,31.188665088,-103.303449744,2585
4238940270,DB,REV GF STATE T7-50-38 0122WA,REEVES,REV GF STATE T7-50-38,08-059645-O,WOLFBONE,01PDP,WCA,14248.0,2024-01-01,H,31.188665088,-103.303369742,2585
4238940266,DB,JESSE JAMES 5-4 WEST UNIT 132H,REEVES,JESSE JAMES 5-4 WEST UNIT,08-P18009-O,PHANTOM,01PDP,3RD BS,10992.0,2023-04-01,H,31.376912202,-103.362883445,2589
4238940267,DB,JESSE JAMES 5-4 WEST UNIT 222H,REEVES,JESSE JAMES 5-4 WEST UNIT,08-P18044-O,PHANTOM,01PDP,WCA,10911.0,2023-04-01,H,31.376823204,-103.362903445,2590
4238940271,DB,THE RUG 58 21H,REEVES,THE RUG 58,08-059156-O,HOEFS T-K,01PDP,WCA,4850.0,2023-03-01,H,31.000149124,-103.459943278,2588
4238940275,DB,REV GF STATE T7-50-38 0112WA,REEVES,REV GF STATE T7-50-38,08-P19369-O,WOLFBONE,01PDP,WCA,15507.0,2024-01-01,H,31.197235752,-103.302784679,2586
4238940279,DB,JESSE JAMES 5-4 EAST B UNIT 234H,REEVES,JESSE JAMES 5-4 EAST B UNIT,08-P17937-O,PHANTOM,01PDP,WCA,11023.0,2023-04-01,H,31.37577226,-103.355326224,2591
4238940278,DB,JESSE JAMES 5-4 EAST A UNIT 133H,REEVES,JESSE JAMES 5-4 EAST A UNIT,08-296610-G,PHANTOM,01PDP,3RD BS,11011.0,2023-04-01,H,31.375683262,-103.355346225,2592
4238940287,DB,REV BX STATE T8-51-12 1011SB,REEVES,REV BX STATE T8-51-12,08-057888-O,WOLFBONE,01PDP,2ND BS,10021.0,2023-08-01,H,31.172845182,-103.384271879,2593
4238940301,DB,STATE EILAND 1118C 1103H,REEVES,STATE EILAND 1118C,08-P19210-O,PHANTOM,01PDP,WCB,12017.0,2023-09-01,H,31.343880891,-103.088965492,2594
4238940291,DB,GUTTERBALLS STATE 14-15 42H,REEVES,GUTTERBALLS STATE 14-15,08-059417-O,PHANTOM,01PDP,WCB,10183.0,2023-02-01,H,31.311613567,-103.414546013,2595
4238940300,DB,STATE EILAND 1118B 1102H,REEVES,STATE EILAND 1118B,08-P18918-O,PHANTOM,01PDP,WCA,11857.0,2023-09-01,H,31.343863892,-103.088871488,2596
4238940289,DB,LEGEAR 1103H,REEVES,LEGEAR,08-P19157-O,PHANTOM,01PDP,WCA,7407.0,2023-09-01,H,31.343325934,-103.085823382,2597
4238940290,DB,GUTTERBALLS STATE 14-15 41H,REEVES,GUTTERBALLS STATE 14-15,08-059417-O,PHANTOM,01PDP,WCC,10205.0,2023-02-01,H,31.311628567,-103.414624015,2595
4238940302,DB,STATE EILAND 1118D 1104H,REEVES,STATE EILAND 1118D,,PHANTOM,03PA,WCA,11545.0,2200-01-01,H,31.343358932,-103.086012389,2598
4238940303,DB,STATE EILAND 1118E 1105H,REEVES,STATE EILAND 1118E,08-P18919-O,PHANTOM,01PDP,WCB,11532.0,2023-09-01,H,31.343341933,-103.085918385,2599
4238940288,DB,REV BX STATE T8-51-12 1012SB,REEVES,REV BX STATE T8-51-12,08-057888-O,WOLFBONE,01PDP,2ND BS,9970.0,2023-08-01,H,31.172847182,-103.384192877,2593
4238940298,DB,STATE EILAND 1018B 1106H,REEVES,STATE EILAND 1018B,08-P19202-O,PHANTOM,01PDP,WCA,12171.0,2023-09-01,H,31.343914888,-103.089155498,2600
4238940299,DB,STATE EILAND 1118A 1101H,REEVES,STATE EILAND 1118A,08-P19139-O,PHANTOM,01PDP,3RD BS,12044.0,2023-09-01,H,31.343897889,-103.089054995,2601
4238940318,DB,BAD BRAINS STATE A1 2UA,REEVES,BAD BRAINS STATE A1,08-059726-O,WOLFBONE,01PDP,WCA,10210.0,2023-06-01,H,31.24288393,-103.485410802,2602
4238940319,DB,BAD BRAINS STATE A2 18H,REEVES,BAD BRAINS STATE A2,08-059727-O,WOLFBONE,01PDP,WCA,10233.0,2023-07-01,H,31.242964727,-103.485390501,2603
4238940325,DB,REV GF STATE T7-50-38 0103WA,REEVES,REV GF STATE T7-50-38,,WOLFBONE,01PDP,WCA,13653.0,2024-02-01,H,31.213613099,-103.303457603,2604
4238940324,DB,REV GF STATE T7-50-35 B 0102WA,REEVES,REV GF STATE T7-50-38,,WOLFBONE,01PDP,WCA,14786.0,2024-02-01,H,31.213611099,-103.303537605,2604
4238940321,DB,STATE GYPSY 16-4 C 3WA,REEVES,STATE GYPSY 16-4 C,,HOEFS T-K,03PUD,WCA,12550.0,2024-02-01,H,31.33672818,-103.194852409,2605
4238940322,DB,STATE GYPSY 16-4 D 4TO,REEVES,STATE GYPSY 16-4 D,,HOEFS T-K,05PBUD,3RD BS,12637.0,2025-11-01,H,31.336738179,-103.194952413,2606
4238940323,DB,REV GF STATE T7-50-38 0101WA,REEVES,REV GF STATE T7-50-38,,WOLFBONE,01PDP,WCA,6831.0,2024-02-01,H,31.213609099,-103.303617607,2604
4238940320,DB,BAD BRAINS STATE 10BS,REEVES,BAD BRAINS STATE,08-059686-O,WOLFBONE,01PDP,3RD BS,4898.0,2023-06-01,H,31.242803633,-103.485431104,2607
4238940327,DB,STATE EILAND 1105B 1102H,REEVES,STATE EILAND 1105B,08-P19156-O,PHANTOM,01PDP,WCA,11185.0,2023-09-01,H,31.343290937,-103.085638376,2608
4238940326,DB,STATE EILAND 1105A 1101H,REEVES,STATE EILAND 1105A,08-P19140-O,PHANTOM,01PDP,3RD BS,11317.0,2023-09-01,H,31.343307936,-103.085730379,2609
4238940338,DB,SYCAMORE 4 UNIT 232H,REEVES,SYCAMORE 4 UNIT,,PHANTOM,03PA,,,2200-01-01,V,31.412414912,-103.477782937,2610
4238940344,DB,AFRICAN LION STATE UNIT 1W64 64H,REEVES,AFRICAN LION STATE UNIT 1W64,08-060029-O,SANDBAR,03PUD,2ND BS,8440.0,2023-05-01,H,31.1813276,-103.26905592,2611
4238940349,DB,AFRICAN LION STATE UNIT 1W61 61H,REEVES,AFRICAN LION STATE UNIT 1W61,08-060024-O,SANDBAR,01PDP,2ND BS,7650.0,2023-08-01,H,31.174087274,-103.271615421,2612
4238940342,DB,NO RISK IT UNIT 246-245 4108H,REEVES,NO RISK IT UNIT 246-245,08-060444-O,PHANTOM,01PDP,WCA,10265.0,2024-02-01,H,31.136208945,-103.551500865,2613
4238940351,DB,NO RISK IT UNIT 246-245 4115H,REEVES,NO RISK IT UNIT 246-245,,PHANTOM,03PUD,WCA,10184.0,2024-03-01,H,31.134668384,-103.543340036,2614
4238940352,DB,SALT DRAW STATE 1 UNIT 2H,REEVES,SALT DRAW STATE 1 UNIT,08-060386-O,PHANTOM,01PDP,WCB,4947.0,2023-07-01,H,31.305119952,-103.575806781,2615
4238940341,DB,NO RISK IT UNIT 246-245 4103H,REEVES,NO RISK IT UNIT 246-245,08-060444-O,PHANTOM,01PDP,WCA,10230.0,2024-02-01,H,31.136245042,-103.551709271,2616
4238940337,DB,SYCAMORE 4 UNIT 331H,REEVES,SYCAMORE 4 UNIT,08-P17999-O,PHANTOM,01PDP,WCB,10028.0,2023-06-01,H,31.412427911,-103.477993943,2617
4238940339,DB,SYCAMORE 4 UNIT 131H,REEVES,SYCAMORE 4 UNIT,08-296197-G,PHANTOM,01PDP,3RD BS,9381.0,2023-05-01,H,31.412407913,-103.477676933,2618
4238940343,DB,NO RISK IT UNIT 246-245 4111H,REEVES,NO RISK IT UNIT 246-245,08-060444-O,PHANTOM,01PDP,WCA,10255.0,2024-02-01,H,31.134745179,-103.543578442,2619
4238940346,DB,AFRICAN LION STATE UNIT 1W32 32H,REEVES,AFRICAN LION STATE UNIT 1W32,08-060023-O,SANDBAR,01PDP,3RD BS,7644.0,2023-08-01,H,31.175559515,-103.271615414,2620
4238940347,DB,AFRICAN LION STATE UNIT 1W62 62H,REEVES,AFRICAN LION STATE UNIT 1W62,08-060027-O,SANDBAR,01PDP,2ND BS,7645.0,2023-08-01,H,31.174170671,-103.271615421,2621
4238940348,DB,AFRICAN LION STATE UNIT 1W31 31H,REEVES,AFRICAN LION STATE UNIT 1W31,08-060026-O,SANDBAR,01PDP,3RD BS,7646.0,2023-08-01,H,31.175476118,-103.271615414,2622
4238940353,DB,SALT DRAW STATE 1 UNIT 3H,REEVES,SALT DRAW STATE 1 UNIT,08-060386-O,PHANTOM,01PDP,WCB,5224.0,2023-07-01,H,31.305119951,-103.575903985,2623
4238940354,DB,NO RISK IT UNIT 246-245 4703H,REEVES,NO RISK IT UNIT 246-245,08-060444-O,PHANTOM,01PDP,WCB,10252.0,2024-02-01,H,31.13626444,-103.551811973,2624
4238940345,DB,AFRICAN LION STATE UNIT 1W63 63H,REEVES,AFRICAN LION STATE UNIT 1W63,08-060028-O,SANDBAR,03PUD,2ND BS,8443.0,2023-05-01,H,31.181245404,-103.269057021,2625
4238940357,DB,NO RISK IT UNIT 246-245 4712H,REEVES,NO RISK IT UNIT 246-245,,PHANTOM,03PUD,WCB,10185.0,2024-03-01,H,31.134724381,-103.543469439,2626
4238940340,DB,SYCAMORE 4 UNIT 332H,REEVES,SYCAMORE 4 UNIT,08-296337-G,PHANTOM,01PDP,WCB,9339.0,2023-05-01,H,31.412420912,-103.47788794,2610
4238940355,DB,NO RISK IT UNIT 246-245 4707H,REEVES,NO RISK IT UNIT 246-245,08-060444-O,PHANTOM,01PDP,WCB,10317.0,2024-02-01,H,31.136225544,-103.551603668,2627
4238940356,DB,NO RISK IT UNIT 246-245 4710H,REEVES,NO RISK IT UNIT 246-245,,PHANTOM,05PA,WCA,10167.0,2200-01-01,H,31.134745179,-103.543578442,2619
4238940350,DB,SALT DRAW STATE 1 UNIT 1H,REEVES,SALT DRAW STATE 1 UNIT,08-060386-O,PHANTOM,01PDP,WCB,4815.0,2023-07-01,H,31.305119953,-103.575712278,2628
4238940360,DB,ZACCHAEUS 3 UNIT 132H,REEVES,ZACCHAEUS 3 UNIT,08-296305-G,PHANTOM,01PDP,3RD BS,7845.0,2023-05-01,H,31.412732932,-103.470289703,2629
4238940361,DB,ZACCHAEUS 3 UNIT 222H,REEVES,ZACCHAEUS 3 UNIT,08-296276-G,PHANTOM,01PDP,WCXY,7351.0,2023-05-01,H,31.412554936,-103.470331704,2630
4238940358,DB,ZACCHAEUS 3 UNIT 231H,REEVES,ZACCHAEUS 3 UNIT,08-296277-G,PHANTOM,01PDP,WCA,8948.0,2023-05-01,H,31.412643934,-103.470310703,2631
4238940366,DB,REV GF STATE T7-50-38 0132WA,REEVES,REV GF STATE T7-50-38,08-P19056-O,WOLFBONE,01PDP,WCA,9180.0,2023-12-01,H,31.186969216,-103.293823512,2632
4238940359,DB,ZACCHAEUS 3 UNIT 332H,REEVES,ZACCHAEUS 3 UNIT,08-P17944-O,PHANTOM,02PDNP,WCB,7940.0,2023-05-01,H,31.412465938,-103.470352704,2633
4238940365,DB,REV GF STATE T7-50-38 0131WA,REEVES,REV GF STATE T7-50-38,08-P19173-O,WOLFBONE,01PDP,WCA,10314.0,2023-12-01,H,31.186969216,-103.293903514,2632
4238940367,DB,REV GF STATE T7-50-38 0133WA,REEVES,REV GF STATE T7-50-38,,WOLFBONE,03PUD,WCA,8189.0,2023-12-01,H,31.186968217,-103.29374351,2632
4238940384,DB,BAD BRAINS STATE 3UA,REEVES,BAD BRAINS STATE,08-059686-O,WOLFBONE,01PDP,WCA,4913.0,2023-06-01,H,31.242188677,-103.481690419,2634
4238940385,DB,BAD BRAINS STATE A4 19H,REEVES,BAD BRAINS STATE A4,08-059689-O,WOLFBONE,01PDP,WCB,10239.0,2023-06-01,H,31.242108279,-103.481711021,2635
4238940381,DB,REEVES STATE T7-50-30 1013SB,REEVES,REEVES STATE T7-50-30,,WOLFBONE,05PBUD,,9931.0,2025-11-01,H,31.241376691,-103.358867777,2538
4238940383,DB,BAD BRAINS STATE A3 42CH,REEVES,BAD BRAINS STATE A3,08-059688-O,WOLFBONE,01PDP,WCC,10307.0,2023-07-01,H,31.242269274,-103.481670118,2636
4238940406,DB,BLACK STONE 2-11 D 4TB,REEVES,BLACK STONE 2-11 D,,HOEFS T-K,03PUD,3RD BS,10225.0,2024-02-01,H,31.185558122,-103.193147345,1253
4238940411,DB,TELLER 186 3H,REEVES,TELLER 186,,WOLFBONE,01PDP,WCA,10693.0,2023-11-01,H,31.083334298,-103.425078622,2637
4238940410,DB,TELLER 186 2H,REEVES,TELLER 186,08-046919-O,WOLFBONE,01PDP,WCA,10688.0,2023-11-01,H,31.083417295,-103.425079622,2638
4238940429,DB,NEIDERMEYER 217-180 UNIT W21 21H,REEVES,NEIDERMEYER 217-180 UNIT W21,08-060520-O,PHANTOM,01PDP,WCB,9438.0,2024-01-01,H,31.110463366,-103.572315738,2639
4238940428,DB,NEIDERMEYER 217-180 UNIT W20 20H,REEVES,NEIDERMEYER 217-180 UNIT W20,,PHANTOM,01PDP,WCB,10380.0,2024-01-01,H,31.110492463,-103.572471842,2639
4238940427,DB,NEIDERMEYER 217-180 UNIT W3 3H,REEVES,NEIDERMEYER 217-180 UNIT W3,08-060487-O,PHANTOM,01PDP,WCA,9193.0,2024-01-01,H,31.110477764,-103.57239374,2639
4238940461,DB,ORBIT 51-7-21-16 F 16H,REEVES,ORBIT 51-7-21-16 F,08-060068-O,WOLFBONE,01PDP,WCA,9860.0,2023-08-01,H,31.245719737,-103.428791121,2640
4238940465,DB,STEWART 2-11 UNIT 4TB,REEVES,STEWART 2-11 UNIT,,HOEFS T-K,03PUD,3RD BS,10992.0,2024-04-01,H,31.187669558,-103.20122203,2641
4238940466,DB,STEWART 2-11 E 5WA,REEVES,STEWART 2-11 E,,HOEFS T-K,03PUD,WCA,10995.0,2024-05-01,H,31.187662959,-103.201113626,2642
4238940467,DB,MONGOOSE UNIT 20 31H,REEVES,MONGOOSE UNIT 20,,SANDBAR,03PUD,3RD BS,8381.0,2024-01-01,H,31.209655986,-103.201229635,2643
4238940464,DB,STEWART 2-11 UNIT 3TB,REEVES,STEWART 2-11 UNIT,,HOEFS T-K,03PUD,3RD BS,11079.0,2024-02-01,H,31.18766296,-103.201013622,2644
4238940463,DB,STEWART 2-11 UNIT 2SB,REEVES,STEWART 2-11 UNIT,,HOEFS T-K,03PUD,2ND BS,10980.0,2024-03-01,H,31.187667956,-103.201403637,2645
4238940456,DB,ORBIT 51-7-21-16 A 81H,REEVES,ORBIT 51-7-21-16 A,08-060063-O,WOLFBONE,01PDP,3RD BS,9872.0,2023-08-01,H,31.245691893,-103.436955217,2646
4238940458,DB,ORBIT 51-7-21-16 C 83H,REEVES,ORBIT 51-7-21-16 C,08-060124-O,WOLFBONE,01PDP,3RD BS,9893.0,2023-08-01,H,31.245705819,-103.432157802,2647
4238940457,DB,ORBIT 51-7-21-16 B 12H,REEVES,ORBIT 51-7-21-16 B,08-060025-O,WOLFBONE,01PDP,WCA,9853.0,2023-08-01,H,31.245691894,-103.436857915,2648
4238940460,DB,ORBIT 51-7-21-16 E 85H,REEVES,ORBIT 51-7-21-16 E,08-060104-O,WOLFBONE,01PDP,3RD BS,9857.0,2023-08-01,H,31.245717937,-103.428887724,2649
4238940462,DB,ORBIT 51-7-21-16 G 87H,REEVES,ORBIT 51-7-21-16 G,08-060066-O,WOLFBONE,01PDP,3RD BS,9924.0,2023-08-01,H,31.245719738,-103.428693819,2650
4238940459,DB,ORBIT 51-7-21-16 D 14H,REEVES,ORBIT 51-7-21-16 D,08-060064-O,WOLFBONE,01PDP,WCA,9859.0,2023-08-01,H,31.24570852,-103.4320634,2651
4238940489,DB,HORNET STATE D 222H,REEVES,HORNET STATE D,08-P18598-O,PHANTOM,01PDP,WCA,11869.0,2023-08-01,H,31.334160305,-103.351964267,1409
4238940482,DB,HAGGIS STATE 13-0-264-40 C 83H,REEVES,HAGGIS STATE 13-0-264-40 C,08-060360-O,WOLFBONE,01PDP,3RD BS,13537.0,2023-09-01,H,31.277196262,-103.499090053,2652
4238940486,DB,HAGGIS STATE 13-0-264-40 G 87HA,REEVES,HAGGIS STATE 13-0-264-40 G,08-060456-O,WOLFBONE,01PDP,3RD BS,13331.0,2023-09-01,H,31.276799107,-103.49226208,2653
4238940474,DB,MONGOOSE UNIT 20 12H,REEVES,MONGOOSE UNIT 20,,WOLFBONE,03PUD,WCA,8393.0,2023-09-01,H,31.209648733,-103.196655469,2654
4238940470,DB,MONGOOSE UNIT 20 62H,REEVES,MONGOOSE UNIT 20,,SANDBAR,03PUD,2ND BS,8387.0,2024-02-01,H,31.209647734,-103.196560065,2655
4238940469,DB,MONGOOSE UNIT 20 32H,REEVES,MONGOOSE UNIT 20,,SANDBAR,05PBUD,,8423.0,2026-01-01,H,31.209642132,-103.196851376,2656
4238940485,DB,HAGGIS STATE 13-0-264-40 F 16H,REEVES,HAGGIS STATE 13-0-264-40 F,08-060508-O,WOLFBONE,01PDP,WCA,13290.0,2023-09-01,H,31.276782407,-103.492353783,2657
4238940468,DB,MONGOOSE UNIT 20 61H,REEVES,MONGOOSE UNIT 20,,SANDBAR,03PUD,2ND BS,8348.0,2024-02-01,H,31.209655985,-103.201326838,2643
4238940492,DB,HORNET STATE G 133H,REEVES,HORNET STATE G,08-P18495-O,PHANTOM,01PDP,3RD BS,11547.0,2023-08-01,H,31.33406731,-103.351497254,2658
4238940471,DB,MONGOOSE UNIT 20 21H,REEVES,MONGOOSE UNIT 20,,WOLFBONE,05PBUD,,8423.0,2026-01-01,H,31.209655984,-103.201421341,2659
4238940490,DB,HORNET STATE E 132H,REEVES,HORNET STATE E,08-P18647-O,PHANTOM,01PDP,3RD BS,11725.0,2023-08-01,H,31.334099308,-103.351685259,2187
4238940488,DB,HORNET STATE B 221H,REEVES,HORNET STATE B,08-P18653-O,PHANTOM,01PDP,WCA,12259.0,2023-08-01,H,31.334193304,-103.352153272,2660
4238940473,DB,MONGOOSE UNIT 20 22H,REEVES,MONGOOSE UNIT 20,,WOLFBONE,03PUD,WCB,8429.0,2023-09-01,H,31.209647732,-103.196751672,2661
4238940472,DB,MONGOOSE UNIT 20 11H,REEVES,MONGOOSE UNIT 20,,WOLFBONE,03PUD,WCA,8403.0,2024-01-01,H,31.209655085,-103.201292537,2643
4238940480,DB,HAGGIS STATE 13-0-264-40 A 81H,REEVES,HAGGIS STATE 13-0-264-40 A,08-060349-O,WOLFBONE,01PDP,3RD BS,10167.0,2023-09-01,H,31.277232361,-103.499276158,2662
4238940487,DB,HORNET STATE C 131H,REEVES,HORNET STATE C,08-P18493-O,PHANTOM,01PDP,3RD BS,12039.0,2023-08-01,H,31.334176304,-103.352058269,2663
4238940483,DB,HAGGIS STATE 13-0-264-40 D 14H,REEVES,HAGGIS STATE 13-0-264-40 D,08-060334-O,WOLFBONE,01PDP,WCA,13341.0,2023-09-01,H,31.276749106,-103.492545387,2664
4238940491,DB,HORNET STATE F 223H,REEVES,HORNET STATE F,08-P18596-O,PHANTOM,01PDP,WCA,11611.0,2023-08-01,H,31.334083309,-103.351591257,151
4238940502,DB,REV DAGGER POD T8-51-18 0051WA,REEVES,REV DAGGER POD T8-51-18,08-P18734-O,WOLFBONE,01PDP,WCA,9283.0,2023-10-01,H,31.148696561,-103.463333088,2665
4238940504,DB,REV DAGGER POD T8-51-18 0053WA,REEVES,REV DAGGER POD T8-51-18,08-P18784-O,WOLFBONE,01PDP,WCA,7107.0,2023-10-01,H,31.148700562,-103.463174084,2665
4238940500,DB,REV RED AMAZON T8-51-19 0061WA,REEVES,REV RED AMAZON T8-51-19,08-P18733-O,WOLFBONE,01PDP,WCA,10287.0,2023-10-01,H,31.135707029,-103.465452256,2666
4238940501,DB,REV RED AMAZON T8-51-19 0062WA,REEVES,REV RED AMAZON T8-51-19,08-P18699-O,WOLFBONE,01PDP,WCA,11343.0,2023-10-01,H,31.13570903,-103.465372254,2666
4238940503,DB,REV DAGGER POD T8-51-18 0052WA,REEVES,REV DAGGER POD T8-51-18,08-P18783-O,WOLFBONE,01PDP,WCA,8140.0,2023-10-01,H,31.148698561,-103.463253086,2665
4238940514,DB,SYCAMORE 4 UNIT 232HR,REEVES,SYCAMORE 4 UNIT,08-296398-G,PHANTOM,01PDP,WCA,10066.0,2023-05-01,H,31.412416912,-103.477820938,2610
4238940520,DB,BLACK BEAR STATE WA6 6H,REEVES,BLACK BEAR STATE WA6,,WOLFBONE,05PA,WCA,15642.0,2200-01-01,H,31.164249937,-103.320924327,2667
4238940521,DB,BLACK BEAR STATE WA7 7H,REEVES,BLACK BEAR STATE WA7,,WOLFBONE,05PA,WCA,15653.0,2200-01-01,H,31.164166941,-103.320924327,2668
4238940534,DB,NORTH BRISTOL UNIT 1E31 31H,REEVES,NORTH BRISTOL UNIT 1E31,,SANDBAR,01PDP,3RD BS,11144.0,2023-12-01,H,31.271247579,-103.272403807,2669
4238940535,DB,NORTH BRISTOL UNIT 1E61 61H,REEVES,NORTH BRISTOL UNIT 1E61,,SANDBAR,01PDP,2ND BS,11028.0,2023-12-01,H,31.271330977,-103.272403806,2670
4238940537,DB,NORTH BRISTOL UNIT 1E62 62H,REEVES,NORTH BRISTOL UNIT 1E62,,SANDBAR,01PDP,2ND BS,10994.0,2023-12-01,H,31.268361353,-103.272384526,2671
4238940536,DB,NORTH BRISTOL UNIT 1E32 32H,REEVES,NORTH BRISTOL UNIT 1E32,,SANDBAR,01PDP,3RD BS,11061.0,2023-12-01,H,31.268279355,-103.272383527,2672
4238940532,DB,JOHNSON STATE 19 2H,REEVES,JOHNSON STATE 19,,PHANTOM,03PUD,WCA,8104.0,2024-10-01,H,31.29841816,-103.671661763,2673
4238940551,DB,ROSE DUNN 14-13 UNIT A 8H,REEVES,ROSE DUNN 14-13 UNIT A,08-P18725-O,WOLFBONE,01PDP,WCA,8318.0,2023-10-01,H,31.285551722,-103.606025445,2674
4238940550,DB,ROSE DUNN 14-13 UNIT A 7H,REEVES,ROSE DUNN 14-13 UNIT A,08-P18761-O,WOLFBONE,01PDP,WCB,8263.0,2023-10-01,H,31.285468723,-103.606025244,2675
4238940570,DB,THORNY ROSE A3 221H,REEVES,THORNY ROSE A3,08-P19189-O,PHANTOM,01PDP,WCXY,9890.0,2023-11-01,H,31.378233169,-103.556485542,2676
4238940568,DB,THORNY ROSE A1 331H,REEVES,THORNY ROSE A1,08-P18896-O,PHANTOM,01PDP,WCB,9113.0,2023-11-01,H,31.378268167,-103.55669305,2677
